AAII_YR_DATA,12/31/2020,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014,05/31/2013
Capital_Expenditures,,0.1,,,,0.0,0.0
Cash_from_Operations,0.0,-0.4,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.0,-0.024,-0.002,-0.024,0.0,-0.01,-0.009
Goodwill_Intangibles,2.1,,,,,,
LT_Debt,1.5,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.2,-0.6,0.0,-0.2,0.0,-0.1,-0.1
Revenue,,0.0,0.0,0.0,,0.0,0.0
Shares_Diluted,429.1601,25.5711,6.9063,6.9,6.6925,6.65,6.65
Total_Assets,2.2,0.0,0.0,0.0,0.3,0.0,0.0
Total_Liabilities,2.7,0.6,0.1,0.1,0.1,0.0,0.0
