AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
Capital_Expenditures,,,0.0,0.0,0.3,0.3,1.1,0.0,
Cash_from_Operations,-0.1,0.0,-0.5,-0.3,-3.1,1.1,-13.6,-1.0,0.0
Diluted_EPS,-0.004,-0.004,0.325,-0.108,-0.097,-0.144,-0.125,-0.077,-0.003
Goodwill_Intangibles,,,0.0,9.2,8.8,9.5,10.2,0.5,
LT_Debt,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.1,-0.1,21.3,-7.2,-6.2,-9.2,-7.6,-1.9,0.0
Revenue,,0.0,0.0,0.0,0.6,0.7,,0.0,0.0
Shares_Diluted,16.11,16.11,65.4674,66.7355,63.7601,63.7601,61.2167,24.7862,11.6621
Total_Assets,0.0,0.0,0.5,40.6,42.9,49.0,60.6,17.8,0.0
Total_Liabilities,0.0,0.1,0.1,62.0,55.5,57.2,59.9,11.1,0.0
