AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,121.0,95.6,114.3,145.0,144.6,199.2,148.4,227.7,117.1,65.2
Cash_from_Operations,175.9,304.5,85.4,48.3,20.2,-8.8,-227.8,-219.5,-70.4,-57.3
Diluted_EPS,0.749,-0.35,4.482,-0.133,-0.436,-0.671,-3.797,-1.074,-0.915,-1.28
Goodwill_Intangibles,534.8,584.9,613.5,653.6,688.8,714.5,750.8,881.0,210.8,217.4
LT_Debt,1083.2,1081.0,1079.2,492.9,830.4,813.5,660.8,662.3,642.9,655.6
Net_Income,141.6,-64.1,859.1,-23.8,-77.2,-117.0,-630.2,-171.8,-134.0,-176.4
Revenue,2096.0,1846.3,1860.5,1704.0,1491.2,1313.6,1116.9,889.9,749.3,548.5
Shares_Diluted,188.963,182.852,191.678,179.039,177.061,174.427,165.985,160.025,146.349,137.755
Total_Assets,6375.1,6003.3,5848.0,4690.0,4427.1,4633.1,4023.7,3729.4,2475.4,2244.1
Total_Liabilities,1771.9,1732.6,1742.0,1567.7,1459.2,1824.5,1257.4,1328.5,947.5,903.0
