AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.2
Cash_from_Operations,-22.3,-32.3,-11.2,-14.0,-10.9,-7.2,-4.5,-4.2,-1.0
Diluted_EPS,-20.847,,,,,,,-184.74,-2.456
Goodwill_Intangibles,1.7,1.9,4.9,5.3,2.5,3.4,3.6,4.4,5.7
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-15.0,-84.5,-41.7,-15.2,-13.5,-11.1,-14.6,-5.9,-2.4
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,0.7182,0.0425,0.0135,0.0107,0.0074,0.0051,0.0031,0.0321,0.9631
Total_Assets,5.4,11.8,12.9,8.9,7.5,5.5,6.8,6.7,6.6
Total_Liabilities,2.7,19.6,15.6,4.3,3.0,3.8,3.5,10.3,3.9
