AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,6.9,4.5,2.5,2.2,10.0,7.1,13.7
Cash_from_Operations,68.4,-22.3,45.6,-57.4,86.5,-0.1,46.8
Diluted_EPS,1.286,5.929,1.074,-0.876,-2.69,-1.011,-1.184
Goodwill_Intangibles,7.2,7.7,10.6,17.3,18.8,8.4,16.9
LT_Debt,0.0,0.0,0.0,0.0,0.4,1.1,2.9
Net_Income,48.5,224.7,40.4,-32.6,-99.8,-37.5,-43.8
Revenue,946.9,896.9,791.8,753.1,1243.5,2104.2,1975.4
Shares_Diluted,37.7,37.9,37.6,37.2,37.1,37.1,37.0
Total_Assets,396.9,530.0,551.4,566.1,710.1,896.9,942.2
Total_Liabilities,221.4,392.3,339.6,351.7,456.2,537.3,536.0
