AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.5,2.4,3.2,1.2,1.5,1.4,,,
Cash_from_Operations,20.8,18.5,2.4,7.0,8.9,5.4,,,
Diluted_EPS,0.757,0.416,0.318,0.537,0.565,0.411,0.48,0.47,0.32
Goodwill_Intangibles,11.1,11.6,12.2,12.8,6.3,0.0,0.0,0.0,0.0
LT_Debt,44.6,51.4,101.7,63.4,50.0,46.1,31.8,27.0,21.5
Net_Income,13.6,7.4,5.7,5.9,5.5,3.4,,,
Revenue,62.7,55.4,56.1,39.4,33.2,23.3,,,
Shares_Diluted,17.993,17.834,17.832,10.946,9.7072,8.3058,8.3708,8.2872,8.2406
Total_Assets,1574.6,1645.0,1514.2,1252.2,739.4,562.3,512.4,483.6,448.0
Total_Liabilities,1436.0,1504.8,1378.9,1122.0,673.4,513.2,466.2,440.3,402.9
