AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.3,8.3,4.7,4.8,13.5,3.5,5.2,4.2,0.7
Cash_from_Operations,8.2,10.6,11.8,9.2,8.3,5.0,2.5,2.1,1.0
Diluted_EPS,0.12,0.147,0.053,0.111,0.271,0.208,0.108,0.038,0.24100000000000002
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,15.4,14.9,15.8,22.0,23.4,16.8,17.9,15.9,15.0
Net_Income,2.2,2.7,0.9,2.0,4.6,3.5,1.8,0.6,0.4
Revenue,44.4,35.7,31.5,28.4,24.1,18.1,11.9,6.0,4.4
Shares_Diluted,18.6616,18.2701,16.7834,17.9381,17.1743,16.698,16.6203,16.192999999999998,1.6569999999999998
Total_Assets,75.7,58.8,51.6,52.5,48.7,31.7,27.7,23.9,18.5
Total_Liabilities,53.6,39.8,36.8,38.3,35.8,25.1,24.0,21.9,18.0
