AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.2,0.6,0.1,0.0,0.1
Cash_from_Operations,-1.9,-23.7,-54.2,-33.1,-29.8,-20.3,-14.7,-4.3
Diluted_EPS,-3.205,-13.231,-50.388,-47.375,-18.103,-118.695,-164.33,-2.195
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,68.1,77.5,78.5,90.0,91.2,18.5,18.1,0.1
Net_Income,-12.8,-24.5,-56.5,-43.4,-16.5,-54.7,-24.5,-5.2
Revenue,13.3,12.8,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,3.981,1.8534,1.1206,0.9158,0.9123,0.4605,0.1488,2.381
Total_Assets,11.2,10.5,26.7,52.5,84.9,54.6,13.7,2.4
Total_Liabilities,77.6,85.0,93.3,110.0,103.6,64.7,38.0,8.1
