AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,77.5,75.0,36.2,18.7,20.2,6.7,1.8
Cash_from_Operations,-309.5,-209.0,-103.9,-47.1,-72.2,-72.2,-36.7
Diluted_EPS,-6.406,-4.004,-2.603,-0.835,-0.991,-1.065,-0.552
Goodwill_Intangibles,15.0,17.5,19.4,11.8,,,
LT_Debt,1137.4,1134.8,806.3,0.0,0.1,0.5,16.9
Net_Income,-654.6,-405.7,-253.8,-75.7,-85.1,-89.0,-46.1
Revenue,449.5,373.7,286.7,214.4,90.6,49.8,25.2
Shares_Diluted,102.178,101.314,97.504,90.597,85.8325,83.5573,83.5573
Total_Assets,1610.0,2204.5,2271.8,962.5,587.4,342.9,116.6
Total_Liabilities,1549.8,1559.5,973.3,164.1,104.3,34.3,36.9
