AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,09/30/2014,09/30/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Cash_from_Operations,-3.6,-5.6,-1.4,-0.8,-1.4,-0.6,-0.6,-0.7,0.0,0.0
Diluted_EPS,-0.055,-0.056,-0.173,-3.838,-28.876,-372.665,-304.544,-322.302,-12.136,-5.112
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-7.5,-6.4,-6.2,-3.1,-9.8,-3.9,-2.3,-2.1,0.0,0.0
Revenue,3.8,2.1,0.9,1.4,1.3,1.1,1.2,1.9,0.0,0.0
Shares_Diluted,136.6076,114.8971,35.7443,0.802,0.3403,0.011,0.0076,0.0065,0.0025,0.0025
Total_Assets,2.2,2.6,2.1,0.4,0.4,0.1,0.3,0.8,0.0,0.0
Total_Liabilities,9.2,4.3,2.9,8.7,7.0,7.2,4.7,3.0,0.1,0.0
