AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.3,1.2
Cash_from_Operations,-12.9,22.7,10.1,-0.3,-12.6,2.7,-33.7,-30.9,-78.3,-45.9
Diluted_EPS,-1.978,0.654,0.783,-0.226,-1.594,0.728,-8.891,-3.498,-7.13,-28.539
Goodwill_Intangibles,15.2,,,,,,,0.0,0.0,0.0
LT_Debt,0.0,0.0,12.8,27.1,21.7,14.6,25.3,42.8,16.3,35.1
Net_Income,-22.6,8.0,9.0,-2.0,-13.3,5.7,-53.5,-20.6,-38.3,-124.1
Revenue,6.0,38.2,29.4,18.4,5.3,52.7,5.6,55.4,18.9,35.5
Shares_Diluted,11.413,12.192,11.503,8.763,8.373,7.98,6.021,5.89,5.3718,4.3469
Total_Assets,140.4,166.6,125.3,95.7,63.8,44.9,28.7,74.9,89.4,134.8
Total_Liabilities,16.4,24.7,38.9,51.7,45.0,39.1,75.9,77.2,86.3,138.8
