AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,0.4,0.2,0.3,0.1,0.3,0.0
Cash_from_Operations,-36.1,-26.8,-28.2,-14.8,-6.9,-2.2,-1.2
Diluted_EPS,-1.336,-1.105,-1.378,-28.213,-20.998,-52.461,-10.445
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,4.3,8.0,9.9,2.8,0.0,0.0,0.3
Net_Income,-41.9,-32.7,-26.5,-17.3,-11.3,-7.9,-2.4
Revenue,4.5,8.4,4.0,3.5,2.5,4.3,4.3
Shares_Diluted,31.3364,29.6003,19.2446,0.614,0.5395,0.1504,0.2341
Total_Assets,30.3,66.1,52.5,24.8,12.9,8.1,3.7
Total_Liabilities,14.5,14.8,14.0,9.7,2.5,2.1,27.6
