AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,51.1,61.7,85.7,67.0,81.9,78.8,78.2,61.2
Cash_from_Operations,45.6,43.7,101.9,267.9,257.8,80.2,136.4,135.8
Diluted_EPS,-5.24,-5.708,1.267,1.796,0.976,0.093,0.484,0.035
Goodwill_Intangibles,1077.8,1647.7,2285.1,2263.6,2215.7,2220.4,2233.6,2261.3
LT_Debt,1329.8,1507.3,1625.3,1535.7,1539.6,1646.1,2086.6,2135.0
Net_Income,-528.2,-532.5,123.3,214.9,117.5,10.5,56.1,4.0
Revenue,1850.7,2348.8,2427.5,2371.6,2283.4,2294.5,2271.3,2045.1
Shares_Diluted,100.8049,93.2957,97.2711,119.894,120.3697,112.9438,115.9715,115.9715
Total_Assets,2806.5,3595.3,3642.3,3454.8,3394.0,3292.4,3336.5,3327.5
Total_Liabilities,2755.7,3065.6,2599.0,2486.3,2377.2,2379.4,2814.2,2847.2
