AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.0,0.0,1.5,6.9,3.4,1.4,1.4
Cash_from_Operations,-40.6,-36.5,-72.5,-102.2,-97.5,-81.2,-49.9
Diluted_EPS,-1.014,-1.319,-2.559,-4.493,-4.206,-3.428,-4.087
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-44.1,-51.6,-77.8,-123.0,-115.3,-93.9,-63.6
Revenue,1.6,3.9,2.3,4.5,,,
Shares_Diluted,43.469,39.144,30.403,27.38,27.4017,27.4017,15.5488
Total_Assets,18.1,59.3,115.4,186.5,7.4,5.5,3.9
Total_Liabilities,7.6,11.1,55.9,88.7,17.8,14.0,10.6
