AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,0.4,0.4,0.0,0.0,0.1,0.1,0.1,0.0
Cash_from_Operations,-95.6,-66.7,-43.8,-21.0,-20.6,-18.4,-24.2,9.4,-36.7
Diluted_EPS,-0.354,-0.279,-0.36,-0.153,-0.175,-0.186,0.0,-0.232,-0.299
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,49.8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-116.1,-75.6,-68.5,-27.0,-27.9,-29.5,0.0,-35.7,-38.4
Revenue,1.4,0.3,0.5,1.1,1.1,6.2,36.4,1.2,1.3
Shares_Diluted,327.6318,271.4603,190.1603,176.505,159.225,159.0456,162.6639,153.5403,128.3808
Total_Assets,226.0,270.7,165.5,185.3,110.3,130.2,148.8,172.5,67.3
Total_Liabilities,99.6,59.8,30.4,7.6,6.5,7.9,6.6,41.8,7.6
