AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.4,19.7,52.4,32.6,4.7,5.0,53.0,8.4,0.3,0.6
Cash_from_Operations,-87.4,-104.6,-80.3,-69.1,-68.1,-52.3,-32.7,3.6,41.7,-18.9
Diluted_EPS,-2.33,-2.548,-1.907,-2.405,-1.93,-2.784,-1.907,-0.668,0.001,-1.585
Goodwill_Intangibles,0.7,1.9,1.6,1.1,1.3,1.4,2.2,1.0,1.0,4.6
LT_Debt,69.9,91.6,104.6,46.5,1.0,0.0,0.0,0.1,0.0,0.3
Net_Income,-106.1,-114.2,-81.1,-102.1,-78.7,-99.4,-67.3,-22.8,0.0,-55.4
Revenue,25.7,38.6,59.6,23.0,21.4,33.7,56.4,62.6,26.5,12.7
Shares_Diluted,45.5474,44.8203,42.5034,42.4421,40.7742,35.6906,35.2749,34.1499,34.9467,34.9467
Total_Assets,261.2,382.1,469.5,467.5,500.8,332.9,331.4,341.1,137.6,28.9
Total_Liabilities,143.2,160.8,193.9,152.3,91.5,68.0,58.6,78.2,76.8,26.1
