AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.7,1.4,0.5,0.2,0.4,0.5,0.4,1.3,0.0,0.6
Cash_from_Operations,16.0,26.5,32.3,2.9,18.8,-31.2,7.8,14.4,-40.5,86.6
Diluted_EPS,0.091,0.033,0.024,0.023,0.081,0.055,0.04,1.316,-213.721,-364.876
Goodwill_Intangibles,1.0,1.6,2.0,2.5,4.2,6.3,8.4,11.4,15.2,16.3
LT_Debt,42.1,41.0,32.2,34.4,36.5,32.8,32.4,35.7,0.0,190.3
Net_Income,19.8,7.2,5.1,5.0,17.6,11.3,5.6,135.3,-26.2,-43.0
Revenue,257.8,247.5,245.0,320.0,305.7,289.0,244.3,228.5,253.1,360.8
Shares_Diluted,217.233,217.233,217.233,217.233,217.233,204.081,140.82,102.853,0.1224,0.1178
Total_Assets,141.1,131.8,120.7,121.5,124.2,108.7,84.0,112.0,180.3,262.6
Total_Liabilities,61.7,59.3,50.4,56.4,63.9,66.2,76.9,114.1,336.6,392.2
