AAII_YR_DATA,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-0.5,-0.5,0.1,-1.1,-0.7,-1.3,-0.9
Diluted_EPS,-0.087,-0.014,-0.016,-0.042,-0.028,-0.068,-0.038
Goodwill_Intangibles,3.3,8.7,1.4,1.6,1.6,1.7,0.7
LT_Debt,0.4,0.7,0.0,0.7,0.3,0.0,0.0
Net_Income,-7.4,-0.8,-0.6,-1.5,-1.0,-2.1,-0.9
Revenue,6.7,3.7,4.1,3.9,3.5,2.8,1.3
Shares_Diluted,84.9517,57.1388,37.8252,35.8302,35.3613,31.6262,24.7697
Total_Assets,4.3,9.8,1.8,1.8,2.4,2.1,1.6
Total_Liabilities,2.2,2.4,0.5,1.3,0.7,0.4,0.1
