AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,1.0,2.5,1.1,1.1,2.0,1.4,0.1,0.3,0.9
Cash_from_Operations,13.1,27.3,29.7,36.8,41.4,24.6,18.0,12.2,11.5
Diluted_EPS,0.719,1.27,0.956,1.369,1.388,0.13,0.83,0.753,0.627
Goodwill_Intangibles,107.9,106.4,107.8,109.1,110.6,110.7,11.4,11.6,11.9
LT_Debt,95.3,95.0,115.3,56.7,56.7,56.7,0.0,0.0,0.0
Net_Income,17.7,31.2,23.3,33.2,33.7,2.4,10.3,9.3,7.5
Revenue,126.1,113.2,117.8,120.5,118.9,83.6,48.9,43.7,38.1
Shares_Diluted,24.669,24.601,24.363,24.235,24.2726,18.6714,12.4268,12.3304,11.927
Total_Assets,3571.5,3407.4,3088.7,2722.2,2701.3,2614.3,1142.4,1036.1,916.6
Total_Liabilities,3177.1,2995.5,2698.1,2344.9,2353.0,2291.5,1016.1,916.5,802.7
