AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,0.6,5.4,11.1,4.1,1.6,2.4,1.4
Cash_from_Operations,,-24.9,-22.9,-30.1,-17.5,6.5,38.2,4.4
Diluted_EPS,-0.792,-2.32,-1.646,-1.185,-0.747,-1.282,0.67,0.616
Goodwill_Intangibles,0.4,0.7,52.6,84.2,33.9,40.5,0.5,0.5
LT_Debt,0.1,0.5,0.6,4.2,6.8,7.2,6.7,4.6
Net_Income,-34.1,-99.4,-68.9,-48.4,-31.0,-49.4,24.0,16.0
Revenue,3.3,6.1,19.2,11.0,0.8,15.2,88.5,39.1
Shares_Diluted,43.0011,42.8466,41.8911,40.831,41.4873,38.559,35.7849,25.9729
Total_Assets,71.8,106.2,190.3,267.8,317.0,318.2,201.4,144.5
Total_Liabilities,10.2,17.0,19.8,52.6,56.1,48.3,30.8,22.5
