AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,30.8,38.5,82.2,59.6,61.2,12.0,5.3,3.4,25.4,2.4
Cash_from_Operations,-325.3,-443.2,107.5,-456.5,-388.7,-232.0,-245.8,-149.5,-128.5,-64.7
Diluted_EPS,-8.034,-5.153,-7.108,-9.714,-5.463,-0.862,-5.488,-5.203,-3.393,-3.3080000000000003
Goodwill_Intangibles,7.6,14.2,13.6,12.5,11.6,14.4,8.1,6.6,5.9,5.0
LT_Debt,1544.3,1096.9,992.5,681.9,420.6,424.9,6.0,15.0,1.5,1.6
Net_Income,-703.5,-418.8,-554.1,-715.1,-361.9,-50.7,-267.3,-220.0,-135.8,-112.0
Revenue,933.0,701.9,540.1,380.8,301.0,154.6,5.4,1.3,9.8,14.2
Shares_Diluted,87.559,81.262,77.956,73.615,66.25,58.818,48.697,42.29,40.026,33.85
Total_Assets,3128.4,3148.0,2984.7,1822.8,1642.1,1308.0,424.1,273.8,295.0,291.6
Total_Liabilities,2743.4,2220.0,2223.0,1004.6,609.8,518.7,87.4,83.4,47.4,44.4
