AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,35.4,25.6,26.9,28.3,13.9,8.7,9.9,12.1,13.8,25.6
Cash_from_Operations,267.5,208.6,127.4,39.5,-20.1,-0.8,-42.5,-64.2,-31.4,-54.6
Diluted_EPS,0.827,0.772,-0.045,-0.486,-1.967,-2.4,-2.212,-18.043,-8.613999999999999,-4.316
Goodwill_Intangibles,1897.5,1843.6,1779.7,1811.5,377.7,386.3,397.0,313.9,570.8,603.6
LT_Debt,1058.2,1059.9,1115.1,1277.2,501.5,478.9,433.4,393.7,418.4,375.3
Net_Income,150.6,139.9,-8.1,-75.9,-62.9,-75.0,-51.8,-309.9,-147.5,-69.7
Revenue,3944.7,3438.6,3032.6,2310.4,708.9,817.2,935.6,982.2,922.7,696.5
Shares_Diluted,182.075,181.205,180.971,156.28,31.9855,30.9478,23.435,17.1775,17.119,16.14
Total_Assets,3112.9,2790.9,2647.4,2589.5,583.9,603.1,605.0,530.6,824.7,936.9
Total_Liabilities,1726.8,1615.0,1631.7,1682.7,634.7,605.8,566.6,548.6,607.9,582.3
