AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,6.7,4.8,18.9,90.3,312.3,165.5,293.8,0.0
Cash_from_Operations,10.9,16.0,-1.8,-4.2,2.1,13.4,26.7,27.1
Diluted_EPS,-0.418,-0.113,-0.65,-0.26,0.571,3.773,-0.496,0.041
Goodwill_Intangibles,5.4,16.2,19.5,3.0,3.4,0.1,0.6,1.0
LT_Debt,1056.8,1009.0,1099.9,674.5,665.5,611.6,963.2,547.3
Net_Income,-43.2,-11.0,-49.0,-17.3,33.5,210.6,-28.9,2.4
Revenue,162.1,167.9,114.0,93.2,95.8,140.7,134.2,112.1
Shares_Diluted,103.5227,96.968,75.408,66.4436,58.7387,55.8297,58.2733,59.6567
Total_Assets,1559.2,1584.6,1731.7,1041.2,1005.0,1101.6,1310.1,1004.2
Total_Liabilities,1146.9,1097.7,1198.9,737.5,713.5,838.0,1016.5,601.0
