AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.6,1.5,1.3,3.0,5.5,1.7,1.3
Cash_from_Operations,-101.2,-96.7,-73.1,-72.0,-47.3,-23.3,-12.3
Diluted_EPS,-1.314,-2.309,-2.373,-2.668,-1.91,-1.071,-0.47
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,43.6,46.6,30.0,19.6,12.3,10.0,9.9
Net_Income,-114.5,-122.2,-93.7,-85.5,-60.9,-34.1,-15.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,87.1687,52.911,39.4792,32.0319,31.8697,31.8709,31.8709
Total_Assets,64.4,87.9,90.6,90.9,159.9,43.8,18.6
Total_Liabilities,69.4,79.2,60.2,30.7,22.9,14.8,13.0
