AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,43.3,49.9,40.3,40.6,40.1,29.6,41.9,29.4
Cash_from_Operations,60.7,138.2,108.2,103.7,104.3,88.9,88.2,54.6
Diluted_EPS,0.089,1.365,1.488,1.631,1.678,1.362,0.969,0.486
Goodwill_Intangibles,697.7,680.3,674.7,380.7,383.3,608.0,382.7,294.6
LT_Debt,295.2,428.9,443.9,181.0,208.4,209.7,248.0,173.0
Net_Income,4.4,67.5,73.2,80.2,82.1,66.0,46.6,23.2
Revenue,1236.4,1428.1,1302.3,1132.9,1164.3,1104.4,1050.3,862.3
Shares_Diluted,49.53,49.457,49.2182,49.1605,48.9191,48.4382,48.0683,47.6594
Total_Assets,1453.1,1357.9,1226.9,861.0,858.6,853.8,868.9,675.8
Total_Liabilities,840.2,930.3,840.6,502.6,549.4,598.5,655.9,451.9
