AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.9,,2.1,2.1,0.0,0.0,0.1,0.0,0.1
Cash_from_Operations,8.0,29.9,-2.2,-0.1,-1.2,-0.4,0.5,2.7,6.6
Diluted_EPS,-0.044,-0.58,-4.458,8.319,-14.949,-4.427,-124.061,-11.762,4.04
Goodwill_Intangibles,92.3,69.3,0.0,,,,0.0,0.0,
LT_Debt,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.9,-6.0,-6.9,7.6,-10.7,-2.6,-61.3,-27.3,7.7
Revenue,10.1,6.2,0.1,0.5,0.0,1.3,3.0,7.3,12.8
Shares_Diluted,21.4835,10.2546,1.5553,0.9192,0.7157,0.5828,0.4938,2.3203,1.907
Total_Assets,227.4,167.2,11.4,3.2,7.2,9.6,24.4,83.1,113.0
Total_Liabilities,31.6,47.1,5.6,0.4,11.7,7.4,22.5,19.2,28.1
