AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,16.3,9.7,6.7,4.8,3.1,1.9,1.8,2.8,1.7,3.6
Cash_from_Operations,-11.8,-9.1,-8.4,-4.3,-5.3,-5.3,-6.0,-4.8,-5.0,-5.6
Diluted_EPS,0.242,0.085,-0.105,-0.069,-0.092,-0.108,-0.961,,-0.252,-0.488
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.2,0.4,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,23.8,8.1,-9.6,-6.0,-7.8,-8.8,-75.4,,-16.1,-29.4
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Shares_Diluted,98.5576,95.4595,91.1086,86.1425,85.5195,81.1844,78.4821,69.2148,64.1134,60.1323
Total_Assets,550.9,503.0,436.4,295.5,293.9,300.5,239.4,210.8,169.5,106.4
Total_Liabilities,8.3,6.6,8.7,4.8,5.0,3.0,1.8,8.1,4.2,5.1
