AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.8,1.1,0.1,1.2,4.1,3.9,4.0,1.4,3.0,13.2
Cash_from_Operations,-9.9,-7.0,-7.1,-7.1,-7.9,-7.4,-14.4,-11.9,-5.7,-1.9
Diluted_EPS,-1.65,-1.809,-3.447,-3.112,-2.39,-12.38,-16.373,-12.823,-6.882999999999999,-7.097
Goodwill_Intangibles,0.9,0.9,1.2,2.9,1.5,2.4,0.9,1.9,3.2,0.1
LT_Debt,20.2,13.9,7.9,10.6,17.6,17.7,5.2,1.3,2.6,4.5
Net_Income,-12.1,-11.4,-16.7,-15.1,-9.4,-9.2,-12.2,-9.5,-4.9,-3.2
Revenue,30.0,26.7,23.2,26.5,28.0,25.0,24.1,23.9,18.3,13.8
Shares_Diluted,7.3508,6.3025,4.836,4.836,3.9406,0.744,0.744,0.744,0.7111,0.4504
Total_Assets,59.4,72.6,57.3,67.4,74.7,72.1,66.9,69.7,91.6,68.2
Total_Liabilities,33.1,37.4,36.0,31.3,24.7,25.0,11.5,8.6,11.1,14.7
