AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.3,0.5,0.2,0.3,0.1,0.2,0.4,0.3
Cash_from_Operations,-16.6,-16.4,-14.6,-11.9,-16.3,-23.0,-22.6,-17.4
Diluted_EPS,-10.669,-278.952,,,,,,
Goodwill_Intangibles,,,,0.0,4.5,0.0,,
LT_Debt,0.1,0.0,0.0,0.0,0.0,3.9,0.0,0.0
Net_Income,-17.6,-22.6,-17.0,-25.0,-17.7,-26.6,-25.6,-21.8
Revenue,7.4,5.5,5.0,3.6,1.3,0.1,0.3,0.1
Shares_Diluted,1.649,0.0811,0.0135,0.0016,,,,
Total_Assets,20.0,5.6,8.8,18.5,7.5,24.4,32.4,55.2
Total_Liabilities,3.7,3.6,2.8,2.2,5.2,12.3,3.2,3.5
