AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,0.4,4.5,3.5,2.5,1.8,3.9,1.9
Cash_from_Operations,21.6,21.0,19.7,15.0,16.9,15.3,19.6,30.2
Diluted_EPS,0.69,0.697,0.607,0.32,0.448,-0.114,0.331,0.218
Goodwill_Intangibles,,,,0.0,0.9,2.8,4.7,13.2
LT_Debt,4.1,4.1,4.1,4.1,5.8,9.8,13.8,4.1
Net_Income,15.5,15.7,13.7,7.2,9.9,-2.5,7.3,4.8
Revenue,63.6,65.4,59.2,53.3,49.3,47.6,48.7,50.0
Shares_Diluted,22.539,22.531,22.569,22.512,22.161,21.827,21.981,21.981
Total_Assets,1644.8,1430.8,1393.2,1336.2,1249.8,1180.6,1155.7,1089.5
Total_Liabilities,1475.2,1275.4,1255.7,1212.2,1135.3,1076.1,1048.1,982.9
