AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,6.7,2.2,2.5,6.2,1.4,1.3,0.7
Cash_from_Operations,0.4,5.1,6.1,10.8,3.7,4.3,2.2
Diluted_EPS,-2.559,0.365,-17.869,7.127,10.99,1.311,0.138
Goodwill_Intangibles,32.9,7.0,12.0,17.9,6.0,3.9,0.5
LT_Debt,18.6,9.5,19.5,16.1,0.0,0.0,0.0
Net_Income,-5.2,0.7,-35.7,14.3,21.6,2.5,0.3
Revenue,114.2,104.2,104.6,125.5,60.8,55.6,49.4
Shares_Diluted,2.041,2.0158,1.9995,2.0067,1.969,1.8878,1.9159
Total_Assets,90.6,50.6,66.7,106.3,64.1,41.9,41.5
Total_Liabilities,49.9,24.8,38.9,39.8,10.0,9.3,8.1
