AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.3,0.3,0.3,0.6,0.4,0.1,0.2,0.0,0.2
Cash_from_Operations,-109.7,-100.1,-60.1,-103.7,-36.2,-51.5,-65.2,-58.0,-29.7
Diluted_EPS,3.116,-2.415,-1.706,-2.609,-1.174,-1.65,-1.999,-2.217,-1.393
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,313.5,237.0,159.8,150.6,84.1,79.5,49.8,26.1,14.9
Net_Income,194.2,-138.1,-84.5,-126.8,-53.5,-66.7,-75.1,-73.7,-39.8
Revenue,,0.0,0.0,29.9,64.8,41.6,13.5,0.5,1.6
Shares_Diluted,62.3441,57.1767,49.5234,48.5826,45.5394,40.4464,37.5603,33.2343,28.5604
Total_Assets,419.3,181.0,137.0,95.9,116.3,67.3,49.0,10.8,16.5
Total_Liabilities,395.5,301.8,246.0,196.1,119.1,104.7,75.2,53.5,34.9
