AAII_YR_DATA,11/30/2019,11/30/2018,11/30/2017,11/30/2016,11/30/2015,11/30/2014,11/30/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-4.1,-6.5,-5.6,-1.5,-0.1,0.0,0.0
Diluted_EPS,-0.683,-0.675,-1.389,-0.809,-0.12,-0.015,0.0
Goodwill_Intangibles,0.5,0.5,,,,,
LT_Debt,0.4,2.9,0.0,0.2,0.3,0.0,0.0
Net_Income,-10.3,-9.3,-14.5,-7.2,-1.1,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,15.0405,13.7351,10.4666,8.8612,9.0678,2.5685,1.1111
Total_Assets,0.6,3.2,0.8,1.5,0.1,0.0,0.0
Total_Liabilities,5.7,3.3,0.5,3.5,0.4,0.0,0.0
