AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.7,2.7,0.8,6.1,2.0,1.4,0.4
Cash_from_Operations,-80.4,-57.3,-88.1,59.9,26.2,83.5,11.8
Diluted_EPS,-1.149,-0.008,3.143,0.365,0.305,0.152,0.058
Goodwill_Intangibles,27.9,27.6,26.9,26.9,20.8,0.2,0.2
LT_Debt,10.8,68.9,138.6,42.8,67.0,24.8,26.9
Net_Income,-157.5,-1.2,477.6,55.4,42.9,24.3,9.2
Revenue,280.7,555.8,290.9,204.1,154.7,149.1,61.6
Shares_Diluted,137.0425,144.9465,151.9503,151.6419,140.4369,159.605,159.605
Total_Assets,994.4,1551.5,1721.4,1238.2,1034.8,283.0,101.3
Total_Liabilities,381.9,560.8,534.4,461.9,290.5,108.1,73.6
