AAII_YR_DATA,08/31/2021,08/31/2020,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014,08/31/2013
Capital_Expenditures,0.0,0.0,0.0,,,,,,
Cash_from_Operations,-1.5,-1.5,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.134,-0.288,-0.032,-0.012,-0.002,-0.002,-0.013,-0.013,-0.012
Goodwill_Intangibles,9.3,0.5,,,,,,,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Net_Income,-7.8,-4.9,-0.4,-0.1,0.0,0.0,0.0,0.0,0.0
Revenue,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,58.2888,17.1017,12.2613,7.5066,3.5912,3.5912,3.5912,3.5912,3.5912
Total_Assets,11.3,2.3,0.2,0.0,0.0,0.0,0.0,0.1,0.0
Total_Liabilities,13.6,3.8,0.2,0.1,0.1,0.1,0.1,0.1,0.0
