AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,135.7,54.5,117.6,20.1,27.4,16.2,17.8,14.1,24.2,26.5
Cash_from_Operations,-5.9,-8.7,-7.8,-8.1,-7.0,-7.5,-3.8,-5.6,-3.3,-4.4
Diluted_EPS,-0.068,0.009,-0.167,-0.138,-0.25,-0.135,-0.101,-0.138,-0.213,-0.2289999999999999
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,181.3,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-5.5,0.7,-11.1,-8.6,-14.8,-7.6,-5.4,-6.9,-10.2,-10.4
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,80.0589,77.6007,66.3699,62.3597,59.1046,56.4282,53.3289,49.8253,47.6555,45.6512
Total_Assets,811.2,553.6,479.6,332.7,313.5,283.5,250.2,228.5,217.3,207.0
Total_Liabilities,262.9,33.6,24.5,25.4,27.3,20.2,19.7,14.1,14.5,12.7
