AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.3,0.7,0.2,0.1,0.1,0.1,0.0,0.2,0.1,0.6
Cash_from_Operations,-7.7,-6.6,-7.4,-9.1,-6.8,-6.7,-3.6,-12.4,-13.7,-8.5
Diluted_EPS,-0.536,-0.404,-0.848,-2.325,-13.82,-107.375,-158.832,,-905.858,
Goodwill_Intangibles,13.8,14.7,15.7,16.7,19.3,25.1,0.6,1.2,15.5,16.1
LT_Debt,0.2,0.3,0.5,0.3,0.4,2.9,0.2,0.0,7.4,6.3
Net_Income,-12.2,-8.5,-14.0,-13.2,-19.9,-33.2,-8.0,-34.3,-15.1,-16.7
Revenue,9.4,8.8,6.1,3.1,2.9,1.7,1.6,1.9,1.2,27.5
Shares_Diluted,22.7515,21.0982,16.4771,5.6952,1.4411,0.3093,0.0504,0.0274,0.0167,0.0161
Total_Assets,21.5,30.4,20.7,19.5,21.6,27.3,0.8,4.8,30.0,30.3
Total_Liabilities,5.2,5.9,6.6,6.3,15.5,14.2,7.3,17.6,23.5,18.8
