AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.1,0.0,0.5,1.5,4.1,1.9
Cash_from_Operations,-0.9,-6.5,2.0,-5.1,-15.1,5.5,-4.1,-10.0
Diluted_EPS,0.077,-0.924,-0.716,-0.791,-0.259,-3.807,-1.253,-2.463
Goodwill_Intangibles,0.4,0.7,1.0,1.3,1.6,8.7,7.1,0.2
LT_Debt,1.0,0.0,0.0,17.9,0.0,6.0,0.0,0.0
Net_Income,3.2,-18.9,-10.8,-11.0,-3.5,-51.9,-13.8,-17.7
Revenue,64.4,79.7,88.1,102.2,132.5,166.9,177.4,110.9
Shares_Diluted,41.1725,20.4753,15.0239,13.8777,13.4382,13.6213,11.0388,7.1938
Total_Assets,13.0,14.5,24.6,30.3,34.1,63.8,66.4,52.2
Total_Liabilities,37.4,42.5,52.8,47.2,39.0,73.8,43.0,32.4
