AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-0.2,-0.1,0.0,0.0,-0.1,-0.2,-0.8
Diluted_EPS,-0.003,0.003,-0.001,-0.001,-0.001,-0.005,-0.01
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-1.2,0.9,-0.2,-0.2,-0.4,-1.3,-2.0
Revenue,,0.0,0.1,0.1,0.2,0.4,0.6
Shares_Diluted,390.5792,326.9165,326.7055,323.6129,296.9402,261.754,194.843
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Total_Liabilities,1.6,1.0,2.0,1.8,1.7,1.6,1.5
