AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,05/31/2015,05/31/2014
Capital_Expenditures,24.7,17.6,20.0,29.0,27.2,36.8,45.8,25.8,28.8,33.0
Cash_from_Operations,-57.9,-35.5,52.8,58.8,41.9,-13.7,79.6,17.3,43.5,52.9
Diluted_EPS,16.737,-6.005,-7.742,-1.07,-2.103,-2.829,-0.451,0.414,1.851,1.403
Goodwill_Intangibles,75.4,113.6,194.6,399.0,413.0,445.0,531.9,355.8,128.0,137.3
LT_Debt,4.9,405.2,312.2,325.3,356.8,387.7,346.9,351.4,78.5,73.7
Net_Income,70.1,-186.0,-237.2,-32.4,-63.1,-84.5,-12.7,8.9,40.1,29.9
Revenue,840.2,874.6,852.5,1163.3,1246.9,1200.2,1196.7,571.7,842.0,749.5
Shares_Diluted,4.187,30.975,30.638,30.31,30.031,29.849,28.095,21.425,21.651,21.285
Total_Assets,616.6,706.5,731.0,985.2,977.8,1055.8,1147.4,799.0,523.8,484.9
Total_Liabilities,498.9,654.7,516.4,548.5,520.7,578.7,611.8,460.8,194.5,173.6
