AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-0.3,-1.0,-0.3,-0.4,-0.1,0.2,-0.9
Diluted_EPS,-0.003,-0.003,-0.009,0.0,0.001,-0.068,-0.077
Goodwill_Intangibles,0.5,0.5,,,,,
LT_Debt,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Net_Income,-1.9,-1.6,-3.7,0.0,0.2,-2.2,-2.3
Revenue,0.1,0.1,0.2,1.5,3.3,0.5,0.2
Shares_Diluted,573.1785,525.5344,423.7098,732.1197,373.1024,32.4879,30.4749
Total_Assets,1.1,2.2,2.1,3.2,2.8,0.1,0.6
Total_Liabilities,2.2,2.7,1.4,1.8,2.3,3.9,3.0
