AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,29.9,25.6,4.1,2.2,1.5,3.2,2.5,0.9,7.2
Cash_from_Operations,54.8,13.1,-43.6,29.4,24.6,26.5,10.9,2.0,41.5
Diluted_EPS,4.823,2.992,2.513,2.303,2.13,2.305,1.961,0.959,1.506
Goodwill_Intangibles,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7
LT_Debt,104.2,79.6,69.5,33.9,36.7,36.6,12.7,2.9,2.8
Net_Income,48.1,29.5,25.2,21.9,15.2,12.1,8.9,4.3,4.6
Revenue,133.9,136.9,147.4,115.5,84.7,58.9,41.4,31.2,25.5
Shares_Diluted,9.9763,9.8424,10.0445,9.5087,7.1493,5.2391,4.5542,4.508,3.05
Total_Assets,4211.0,4246.2,4100.1,3541.7,2767.7,1854.3,1269.9,970.5,802.3
Total_Liabilities,3830.7,3915.2,3795.2,3253.0,2543.6,1700.4,1165.5,873.7,711.4
