AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.4,1.4,1.2,0.6,1.5,0.3,1.7,0.1,0.3,0.4
Cash_from_Operations,-59.0,-76.2,-61.8,-35.3,-13.4,-24.0,-10.9,-13.8,-25.8,-22.8
Diluted_EPS,-6.072,-9.693,-10.504,-7.347,-4.443,-7.193,-4.526,-4.998,-0.287,-0.5329999999999999
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
Net_Income,-72.5,-87.0,-78.8,-44.6,-24.3,-32.2,-15.3,-16.4,-22.1,-30.7
Revenue,5.3,5.5,1.4,5.6,24.3,3.7,17.3,11.9,1.6,2.4
Shares_Diluted,11.945,8.971,7.4989,6.0678,5.4656,4.4821,3.3886,3.2857,76.9545,57.6748
Total_Assets,27.7,60.2,59.7,41.7,61.7,33.6,19.1,25.1,28.7,34.2
Total_Liabilities,51.6,43.8,28.4,18.4,18.6,10.2,7.9,5.4,7.8,14.4
