AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,19.2,4.0,3.9,6.8,2.0,2.2,1.2,1.7
Cash_from_Operations,85.9,37.3,87.3,39.0,27.1,31.5,14.6,5.4
Diluted_EPS,5.293,6.451,4.658,3.56,3.063,1.487,0.202,0.541
Goodwill_Intangibles,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7
LT_Debt,28.3,77.8,82.2,88.2,45.2,45.1,20.6,20.6
Net_Income,59.3,59.8,39.1,29.7,25.4,12.2,1.6,4.2
Revenue,260.7,173.3,143.1,129.8,83.9,60.9,44.2,32.7
Shares_Diluted,11.2002,9.2728,8.3984,8.3391,8.2885,8.1949,7.733,7.733
Total_Assets,6267.3,7116.4,4330.8,3357.6,2182.6,1759.9,1220.3,964.8
Total_Liabilities,5691.4,6559.4,3990.0,3058.4,1918.1,1523.0,1110.8,888.8
