AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
Capital_Expenditures,1.5,0.6,1.1,0.3,0.1,0.6,0.1,2.3,2.3,4.2
Cash_from_Operations,45.6,33.2,35.9,27.4,25.1,20.2,18.2,15.9,15.9,13.7
Diluted_EPS,23.257,17.832,13.9,11.81,10.884,9.019,10.438,10.438,6.277,6.2479999999999976
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.6,0.7,0.8,0.9,0.9,1.0,1.0,1.1
Net_Income,50.8,38.9,30.4,25.8,23.4,19.3,22.3,22.3,13.4,13.3
Revenue,106.4,107.0,94.2,81.1,71.8,61.9,56.2,56.2,49.3,48.8
Shares_Diluted,2.201,2.183,2.183,2.187,2.181,2.152,2.145,2.133,2.133,2.13
Total_Assets,3431.2,2857.1,2590.3,2408.6,2284.6,2014.6,1768.5,1552.2,1356.4,1205.9
Total_Liabilities,3076.6,2564.2,2343.1,2196.0,2098.4,1853.6,1630.5,1430.7,1253.2,1113.1
