AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.4,0.4,0.6,0.4,0.7,0.7,0.3,0.2,0.2,0.3
Cash_from_Operations,-3.3,4.8,2.1,4.1,0.2,-3.3,1.3,1.2,-1.1,-2.9
Diluted_EPS,-0.092,0.023,-0.063,0.055,-0.013,-0.025,0.141,-0.066,-0.025,-0.287
Goodwill_Intangibles,3.4,3.4,3.4,3.4,3.5,3.2,0.8,2.4,2.8,2.9
LT_Debt,4.2,5.8,1.8,1.7,2.4,1.5,0.8,0.9,0.8,0.7
Net_Income,-3.2,0.8,-1.8,1.6,-0.4,-0.7,4.1,-1.7,-0.6,-5.9
Revenue,59.3,47.4,44.9,48.4,42.2,38.5,38.3,32.1,30.3,28.4
Shares_Diluted,34.3926,32.4229,29.1481,29.6155,28.9979,28.9619,29.3656,25.022,23.6004,20.5937
Total_Assets,108.9,83.2,59.4,57.1,52.5,50.5,50.2,38.4,36.3,31.6
Total_Liabilities,31.8,29.3,31.2,27.7,25.6,23.4,23.8,24.0,19.2,20.7
