AAII_YR_DATA,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,,,,0.0,0.0,0.0,0.0
Cash_from_Operations,-0.1,0.0,0.3,-0.1,-0.3,-0.3,-0.2
Diluted_EPS,0.001,-0.001,-0.003,-0.014,-0.008,0.007,0.007
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2.4,2.5,2.0,2.0,2.0,2.0,1.4
Net_Income,0.0,-0.1,-0.1,-0.7,-0.4,0.3,0.3
Revenue,3.9,3.8,3.0,2.1,3.1,4.3,4.9
Shares_Diluted,48.0531,48.0531,48.0531,48.0531,48.0531,48.0531,48.0531
Total_Assets,2.1,2.1,2.3,2.5,3.3,3.5,2.6
Total_Liabilities,4.1,4.1,4.2,4.3,4.5,4.3,3.7
