AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.0,0.3,0.0,0.0,0.0,0.0,0.0,,
Cash_from_Operations,-0.4,-1.2,-1.0,-0.1,-1.0,-0.4,0.0,0.0,0.0
Diluted_EPS,-5.406,-189.938,,4721.029,,,,-15.007,-0.146
Goodwill_Intangibles,0.4,0.5,,,,,,,0.0
LT_Debt,0.0,0.2,0.3,0.3,0.0,0.0,0.0,0.0,0.0
Net_Income,-7.5,-11.7,-16.3,10.1,-4.6,-4.7,0.0,-0.1,-0.1
Revenue,1.4,0.8,1.4,1.6,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,1.3848,0.0616,0.0119,0.0021,,,,0.0061,0.495
Total_Assets,2.1,2.4,0.6,0.9,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,5.5,4.7,4.8,6.8,2.8,1.0,0.1,0.1,0.1
