AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.7,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.7
Cash_from_Operations,-37.3,13.3,-19.6,-2.3,20.9,13.0,34.1,-9.9,4.2,-3.5
Diluted_EPS,-3.133,1.911,1.512,-0.35,-2.102,0.437,-1.08,-3.247,-1.372,-1.183
Goodwill_Intangibles,44.2,56.3,16.9,7.8,6.6,61.9,86.3,162.6,316.8,318.6
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-133.0,118.8,67.9,-17.4,-105.0,22.1,-54.1,-160.7,-66.8,-56.9
Revenue,59.2,88.0,29.8,11.2,131.5,65.4,152.7,125.0,130.9,130.6
Shares_Diluted,42.4605,98.4709,57.4351,49.764,49.9691,50.692,50.0758,49.5058,48.6581,48.1558
Total_Assets,482.9,798.9,511.3,218.2,223.9,308.8,296.0,347.9,536.3,593.4
Total_Liabilities,204.7,364.7,223.1,36.9,34.6,14.5,30.4,37.7,52.8,37.7
