AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,57.9,94.0,57.6,88.2,108.0,73.1,42.0
Cash_from_Operations,77.0,29.3,-9.7,70.7,68.2,77.0,3.1
Diluted_EPS,-0.605,-0.792,-0.275,0.612,-0.863,-1.669,-1.804
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,71.4,116.3,93.8,102.1,114.6,117.7,109.9
Net_Income,-66.8,-86.4,-23.2,49.7,-50.8,-86.7,-93.6
Revenue,349.0,261.1,349.7,404.1,283.4,326.8,421.3
Shares_Diluted,110.3,109.0,84.3,88.2,58.82,51.94,51.88
Total_Assets,440.4,477.2,535.4,461.6,382.8,306.1,330.5
Total_Liabilities,432.9,412.7,389.3,430.5,450.1,389.5,329.0
