AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,9.8,24.8,37.7,42.3,68.1,31.2,41.9,31.3,43.2,33.1
Cash_from_Operations,1189.4,765.6,280.4,-433.0,389.5,-320.7,-161.0,35.7,-91.4,396.7
Diluted_EPS,1.602,4.614,5.015,2.438,1.277,1.361,1.479,2.092,1.17,1.396
Goodwill_Intangibles,379.6,369.7,431.6,321.6,329.4,288.2,296.5,306.7,347.7,413.8
LT_Debt,348.8,390.8,452.6,350.8,295.9,275.8,384.9,305.7,123.7,123.3
Net_Income,113.1,374.5,447.8,225.3,121.4,132.5,145.9,209.1,105.9,121.0
Revenue,591.1,530.0,546.5,610.7,574.6,507.2,456.0,469.8,388.8,329.1
Shares_Diluted,70.626,81.173,89.304,92.394,95.067,97.353,98.629,99.962,90.573,90.331
Total_Assets,16259.3,18689.1,16944.3,15172.4,13683.6,13365.8,12738.1,11867.0,9242.4,8904.1
Total_Liabilities,14222.4,16166.4,14620.3,13069.4,11734.1,11453.7,10867.6,10130.0,7782.0,7593.0
