AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-22.7,-28.5,-8.9,-5.4,-2.1,-0.8,-0.3,0.0
Diluted_EPS,-1.523,-1.881,-1.009,-0.747,-1.277,-0.086,-0.029,-0.005
Goodwill_Intangibles,16.5,16.5,16.5,16.5,16.5,16.5,0.0,
LT_Debt,9.7,14.5,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-27.3,-30.3,-12.1,-7.7,-12.4,-0.8,-0.3,0.0
Revenue,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,17.9273,16.1305,11.9885,10.2726,9.7403,9.7194,9.7194,9.7194
Total_Assets,81.8,99.9,40.7,24.5,17.4,18.4,0.5,0.0
Total_Liabilities,21.7,19.7,1.9,0.9,0.8,0.3,0.6,0.0
