AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,2.4,2.9,6.1,1.9,1.0,0.7,0.4
Cash_from_Operations,139.1,51.6,41.9,33.7,25.6,13.1,19.1
Diluted_EPS,1.67,0.544,0.465,0.305,0.129,0.013,0.394
Goodwill_Intangibles,224.1,213.1,155.6,162.9,168.8,175.7,
LT_Debt,119.4,127.8,69.0,83.6,99.0,75.9,0.0
Net_Income,86.6,28.1,23.3,15.2,6.4,0.7,19.7
Revenue,256.4,133.0,125.1,98.3,76.0,60.1,49.8
Shares_Diluted,51.8534,51.5917,50.0,50.0,50.0,50.0,50.0
Total_Assets,365.9,291.1,209.4,214.2,195.5,201.1,
Total_Liabilities,272.1,235.8,155.5,166.5,164.4,124.3,
