AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,,
Cash_from_Operations,-46.0,-41.1,-33.2,-27.4,-26.3,-24.5,-29.3,-22.2,-14.9,-14.1
Diluted_EPS,-124.968,-44.12,-98.95,-123.566,-396.351,-223.293,-680.712,-10.768,-38.577,-12.246
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
Net_Income,-65.2,-20.3,-28.2,-12.8,-37.7,-15.5,-28.5,-25.1,-34.6,-23.6
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,0.5214,0.4597,0.2845,0.1035,0.0951,0.0695,0.0419,2.3329,0.8974,0.8974
Total_Assets,20.7,66.8,51.1,35.0,32.9,50.2,37.6,35.9,30.1,9.7
Total_Liabilities,32.5,17.4,38.5,19.5,27.3,19.0,18.1,5.2,4.5,22.7
