AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.8,61.6,63.5,133.3,133.0
Cash_from_Operations,-17.1,-21.8,-14.0,-16.3,6.0,17.2,-0.5
Diluted_EPS,-0.933,-31.501,-5.332,-15.354,-4.674,3.406,-0.031
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,141.7,132.5,136.6,136.2,47.0,0.0,0.0
Net_Income,-19.1,-197.3,-29.3,-32.2,-10.8,6.9,-0.1
Revenue,41.8,20.7,17.9,17.7,36.4,52.8,1.3
Shares_Diluted,20.4812,6.2631,5.4996,2.0939,2.3203,2.035,2.2549
Total_Assets,201.9,191.1,387.7,374.9,337.4,322.4,245.4
Total_Liabilities,149.8,137.0,139.4,140.7,56.5,3.2,2.1
