AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-27.603,14.377,17.378,2.419,-9.614,13.839,0.509,10.172,-30.266
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-19111.8,9954.3,11102.9,651.8,-1985.9,2411.9,85.2,15.0,-41.8
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,692.3701,692.3701,638.9066,269.4453,206.5591,174.2832,167.1793,1.4765,1.3824
Total_Assets,10464.3,29576.1,17716.5,1866.2,751.6,166.2,60.9,42.8,
Total_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
