AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,37.2,31.1,19.5,12.7,34.1,85.1,82.2
Cash_from_Operations,81.1,125.4,72.6,73.1,76.9,142.6,94.4
Diluted_EPS,1.619,2.37,1.393,0.833,0.986,4.516,2.769
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,182.6,168.1,196.7,198.0,181.1,160.9,167.4
Net_Income,44.8,65.4,34.1,19.5,-4.4,104.9,64.3
Revenue,333.0,357.2,321.4,281.1,327.0,416.8,276.4
Shares_Diluted,27.6598,27.6119,24.4614,23.4029,23.223,23.2221,23.2221
Total_Assets,496.1,474.6,494.2,504.3,525.9,418.8,392.8
Total_Liabilities,284.2,249.8,281.1,277.7,254.1,248.2,272.9
