AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,06/30/2014
Capital_Expenditures,0.0,0.2,0.7,0.9,0.4,0.0,0.0
Cash_from_Operations,32.0,-7.2,15.4,6.9,5.1,1.4,-3.6
Diluted_EPS,0.226,0.331,0.11,1.57,0.094,0.297,-0.465
Goodwill_Intangibles,0.1,0.2,0.2,0.3,0.4,0.5,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,0.7,1.0,0.4,5.3,0.3,0.9,-1.2
Revenue,18.9,16.9,16.0,13.5,12.2,4.9,6.9
Shares_Diluted,3.0882,3.1717,3.2652,3.3735,3.3972,3.1971,2.6523
Total_Assets,393.7,383.3,336.2,328.9,271.0,247.0,167.8
Total_Liabilities,348.7,336.9,285.2,278.1,241.3,217.6,145.6
