AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,23.2,9.4,11.7,16.4,18.6,10.1,8.3,18.2,14.4,9.0
Cash_from_Operations,470.7,572.0,189.5,226.6,280.7,254.7,193.1,176.8,182.7,334.1
Diluted_EPS,2.736,2.865,2.806,2.382,2.174,1.5,1.587,1.536,1.51,1.306
Goodwill_Intangibles,1027.0,1037.7,569.5,519.7,338.8,192.0,159.4,155.2,140.6,139.2
LT_Debt,206.1,176.6,172.9,168.6,148.8,134.4,130.4,132.4,133.0,133.9
Net_Income,303.2,284.8,266.4,210.5,181.9,116.4,121.1,116.1,112.8,95.6
Revenue,829.6,681.1,627.1,546.2,469.0,375.0,344.2,319.7,299.9,263.6
Shares_Diluted,110.8279,99.3983,94.9324,88.3858,83.6772,77.6076,76.3418,75.5956,74.6873,73.2603
Total_Assets,26635.4,25940.6,18504.2,13684.0,12115.5,9706.3,9450.6,9089.2,8306.5,7884.4
Total_Liabilities,23792.1,22763.0,16197.2,11723.3,10599.6,8507.3,8333.7,8012.6,7278.5,6921.1
