AAII_YR_DATA,12/27/2020,12/29/2019,12/30/2018,12/31/2017,12/25/2016,12/27/2015,12/28/2014,12/29/2013
Capital_Expenditures,10.1,18.6,53.2,23.5,10.7,32.3,22.3,19.7
Cash_from_Operations,52.7,51.1,-44.6,89.2,86.0,65.5,130.6,147.7
Diluted_EPS,-1.079,-0.854,7.054,0.163,0.193,-0.106,1.656,3.701
Goodwill_Intangibles,95.8,112.9,236.5,154.4,309.2,257.9,128.9,75.8
LT_Debt,0.0,6.9,6.8,331.1,349.1,367.8,321.8,0.0
Net_Income,-39.3,-33.9,248.8,5.5,6.5,-2.8,42.3,94.1
Revenue,746.3,945.8,1005.7,1015.5,1063.4,1672.8,1708.0,1795.1
Shares_Diluted,36.456,35.81,35.268,33.996,33.788,25.99,25.543,25.424
Total_Assets,548.2,682.3,726.6,865.1,888.8,833.0,677.7,514.4
Total_Liabilities,308.3,397.5,353.3,796.0,780.9,847.4,671.5,289.5
