AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,12/31/2016,12/31/2015
Capital_Expenditures,107.3,61.2,52.7,89.9,86.4,50.6,75.6,71.3
Cash_from_Operations,106.9,148.4,245.1,169.7,180.4,78.9,111.9,123.4
Diluted_EPS,0.143,0.438,-0.401,0.43,-0.144,-0.136,-0.511,-0.397
Goodwill_Intangibles,2183.1,2148.4,2080.6,2061.9,2057.2,2075.0,2118.6,
LT_Debt,1353.1,1143.3,1142.1,1134.2,1141.3,1574.9,1595.9,0.0
Net_Income,14.0,46.3,-41.6,44.4,-15.1,-14.0,-52.4,-40.6
Revenue,2774.6,2553.6,2346.0,2404.6,2353.6,1713.6,2185.3,2214.8
Shares_Diluted,98.161,105.69,103.67,103.363,104.4697,102.3758,102.3758,102.3758
Total_Assets,3305.5,3237.6,3071.0,2928.6,2891.9,2858.6,2890.6,
Total_Liabilities,2088.7,1894.9,1799.5,1644.8,1664.6,2162.4,2185.4,
