AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Cash_from_Operations,-12.9,-9.4,-10.8,-9.1,-9.1,-6.9,-6.5,-7.2,0.8,-10.6
Diluted_EPS,-0.287,-0.209,-0.312,-0.3,-0.357,-0.318,-0.329,-0.333,-0.382,-0.195
Goodwill_Intangibles,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-14.1,-10.1,-13.9,-12.9,-14.7,-11.2,-10.9,-8.8,-9.2,-4.0
Revenue,,4.0,,,,,,,0.0,6.0
Shares_Diluted,49.0453,48.5963,44.4134,43.1588,41.1249,35.137,32.9867,26.5788,24.0678,20.6974
Total_Assets,74.2,87.4,75.4,79.2,77.2,43.4,39.8,37.9,27.3,29.5
Total_Liabilities,3.9,3.7,4.1,4.3,4.1,4.8,5.3,5.2,5.3,4.1
