AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.1,0.2,0.5,0.6,1.7,2.4,0.2,0.1
Cash_from_Operations,-67.7,-76.9,-86.2,-90.8,-91.8,-35.7,21.7,-28.7
Diluted_EPS,-0.871,-1.448,-2.067,-2.628,-2.682,-1.639,0.046,-1.141
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,126.4,125.2,74.5,72.5,71.9,15.3,14.5
Net_Income,-74.8,-82.3,-99.8,-110.1,-106.7,-62.0,1.6,-40.4
Revenue,76.3,74.7,49.1,34.6,7.1,0.0,47.5,0.1
Shares_Diluted,85.9001,56.8519,48.2752,41.8775,39.766,37.8026,35.3863,35.3863
Total_Assets,144.2,166.1,188.8,172.7,217.0,241.1,41.6,16.0
Total_Liabilities,200.8,187.8,182.0,111.1,98.4,86.6,24.6,22.3
