AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,4.3,6.6,4.4,8.3,3.2,6.6,3.1,3.1,4.3
Cash_from_Operations,4.7,12.0,7.8,9.5,5.0,7.3,2.8,2.8,6.5
Diluted_EPS,0.22,1.43,1.917,-0.12,0.214,1.022,1.706,1.893,1.179
Goodwill_Intangibles,6.6,6.6,6.7,,,,,,0.0
LT_Debt,21.8,19.3,15.1,14.4,15.3,15.6,12.2,10.5,6.9
Net_Income,1.0,6.5,8.7,-0.5,1.0,4.6,7.7,8.6,5.3
Revenue,218.5,187.5,212.3,197.7,175.8,172.4,190.4,200.4,190.2
Shares_Diluted,4.65,4.5783,4.558,4.55,4.543,4.537,4.54,4.527,4.507
Total_Assets,167.5,154.4,147.2,139.4,138.4,139.6,141.9,142.4,141.8
Total_Liabilities,72.3,63.2,60.3,59.8,51.7,54.4,60.6,64.5,60.2
